unread,CO2_unread,recipients,CO2_recipients,cc,CO2_cc,image,CO2_image,documents,CO2_document,words,CO2_words,links,CO2_links
0,0.03,0,0.3,0,0.03,0,0,0,0,25.668,12.834,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,20.488,10.244,1,0.2
0,0.03,0,0.3,1,0.3,0,0,0,0,110.448,55.224,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,43.336,21.668,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,27.94,13.97,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,74.812,37.406,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,5.212,2.606,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,109.324,54.662,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,46.92,23.46,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,6.692,3.346,1,0.2
0,0.03,1,26,0,0.03,0,0,0,0,49.86,24.93,0,0
0,0.03,0,0.3,0,0.03,3,150,3,150,25.116,12.558,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,21.004,10.502,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,60.04,30.02,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,26.452,13.226,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,102.356,51.178,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,47.856,23.928,1,0.2
0,0.03,1,26,0,0.03,0,0,0,0,11.24,5.62,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,79.36,39.68,1,0.2
0,0.03,1,26,0,0.03,0,0,0,0,17.196,8.598,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,4.832,2.416,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,4.556,2.278,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,4.292,2.146,0,0
0,0.03,0,0.3,2,0.6,0,0,0,0,12.636,6.318,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,7.072,3.536,0,0
0,0.03,0,0.3,2,0.6,0,0,0,0,20.392,10.196,1,0.2
0,0.03,0,0.3,0,0.03,3,150,3,150,34.168,17.084,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,30.26,15.13,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,24.24,12.12,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,28.072,14.036,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,6.476,3.238,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,4.612,2.306,1,0.2
0,0.03,1,26,0,0.03,0,0,0,0,1.284,0.642,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,17.5,8.75,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,659.372,329.686,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,33.156,16.578,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,26.04,13.02,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,46.976,23.488,1,0.2
0,0.03,0,0.3,1,0.3,0,0,0,0,3.776,1.888,0,0
0,0.03,1,26,0,0.03,0,0,0,0,2.184,1.092,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,45.128,22.564,1,0.2
0,0.03,1,26,2,0.6,0,0,0,0,7.876,3.938,1,0.2
0,0.03,0,0.3,2,0.6,0,0,0,0,27.428,13.714,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,47.208,23.604,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,3.888,1.944,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,246.884,123.442,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,66.112,33.056,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,82.044,41.022,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,39.332,19.666,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,3.912,1.956,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,120.3,60.15,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,18.24,9.12,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,31.856,15.928,1,0.2
0,0.03,0,0.3,1,0.3,0,0,0,0,120.384,60.192,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,5.588,2.794,1,0.2
0,0.03,1,26,0,0.03,1,50,2,100,25.732,12.866,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,47.308,23.654,1,0.2
0,0.03,1,26,0,0.03,0,0,0,0,174.488,87.244,1,0.2
0,0.03,0,0.3,0,0.03,3,150,3,150,43.248,21.624,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,33.856,16.928,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,47.192,23.596,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,53.288,26.644,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,47.596,23.798,1,0.2
0,0.03,1,26,0,0.03,0,0,0,0,3.916,1.958,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,45.72,22.86,1,0.2
0,0.03,1,26,0,0.03,1,50,1,50,64.74,32.37,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,171.616,85.808,1,0.2
1,0.03,0,0.3,0,0.03,0,0,0,0,3.076,1.538,1,0.2
1,0.3,0,0.3,0,0.03,0,0,0,0,165.704,82.852,1,0.2
1,0.3,0,0.3,0,0.03,0,0,2,100,2.232,1.116,0,0
1,0.3,0,0.3,0,0.03,0,0,0,0,2.96,1.48,1,0.2
1,0.3,0,0.3,0,0.03,0,0,0,0,4.128,2.064,1,0.2
1,0.3,0,0.3,0,0.03,0,0,0,0,0.212,0.106,0,0
1,0.3,0,0.3,0,0.03,0,0,0,0,9.916,4.958,0,0
1,0.3,0,0.3,0,0.03,0,0,0,0,173.904,86.952,1,0.2
1,0.3,0,0.3,4,,0,0,2,100,2.148,1.074,0,0
1,0.3,0,0.3,0,0.03,0,0,0,0,1.16,0.58,0,0
1,0.3,0,0.3,4,,0,0,2,100,1.744,0.872,0,0
1,0.3,0,0.3,0,0.03,0,0,0,0,24.46,12.23,1,0.2
1,0.3,0,0.3,0,0.03,0,0,0,0,19.636,9.818,1,0.2
1,0.3,0,0.3,0,0.03,0,0,0,0,25.66,12.83,1,0.2
0,0.3,0,0.3,0,0.03,0,0,0,0,25.188,12.594,1,0.2
1,0.03,0,0.3,0,0.03,0,0,0,0,2.488,1.244,0,0
1,0.3,1,26,0,0.03,0,0,0,0,2.212,1.106,1,0.2
1,0.3,0,0.3,3,,0,0,2,100,2.524,1.262,0,0
1,0.3,0,0.3,0,0.03,0,0,2,100,1.836,0.918,0,0
1,0.3,0,0.3,0,0.03,0,0,0,0,23.02,11.51,1,0.2
1,0.3,0,0.3,0,0.03,0,0,0,0,35.544,17.772,1,0.2
1,0.3,0,0.3,0,0.03,0,0,0,0,7.472,3.736,0,0
1,0.3,0,0.3,0,0.03,0,0,0,0,2.064,1.032,0,0
1,0.3,0,0.3,0,0.03,0,0,0,0,2.064,1.032,0,0
1,0.3,0,0.3,0,0.03,0,0,0,0,1.028,0.514,0,0
1,0.3,0,0.3,0,0.03,0,0,0,0,3.068,1.534,1,0.2
1,0.3,0,0.3,0,0.03,0,0,0,0,0.968,0.484,0,0
1,0.3,1,26,0,0.03,0,0,2,100,1.696,0.848,0,0
1,0.3,0,0.3,0,0.03,0,0,0,0,24.528,12.264,1,0.2
1,0.3,0,0.3,0,0.03,0,0,0,0,92.76,46.38,0,0
1,0.3,0,0.3,0,0.03,0,0,0,0,1.424,0.712,1,0.2
1,0.3,0,0.3,0,0.03,0,0,0,0,171.172,85.586,1,0.2
1,0.3,0,0.3,0,0.03,0,0,0,0,2.216,1.108,0,0
0,0.3,0,0.3,0,0.03,0,0,0,0,134.78,67.39,1,0.2
1,0.03,0,0.3,0,0.03,0,0,0,0,4.492,2.246,0,0
1,0.3,0,0.3,0,0.03,0,0,0,0,21.312,10.656,1,0.2
1,0.3,0,0.3,0,0.03,0,0,0,0,40.008,20.004,1,0.2
1,0.3,0,0.3,0,0.03,0,0,0,0,249.976,124.988,1,0.2
1,0.3,0,0.3,0,0.03,0,0,0,0,9.508,4.754,1,0.2
1,0.3,0,0.3,0,0.03,0,0,2,100,1.364,0.682,0,0
1,0.3,0,0.3,0,0.03,0,0,2,100,2.232,1.116,0,0
1,0.3,0,0.3,0,0.03,0,0,0,0,7.26,3.63,1,0.2
1,0.3,0,0.3,0,0.03,0,0,0,0,35.524,17.762,1,0.2
1,0.3,0,0.3,0,0.03,0,0,0,0,16.316,8.158,1,0.2
1,0.3,0,0.3,0,0.03,0,0,0,0,5.184,2.592,0,0
1,0.3,0,0.3,0,0.03,0,0,0,0,5.184,2.592,0,0
1,0.3,0,0.3,0,0.03,0,0,2,100,1.836,0.918,0,0
1,0.3,0,0.3,0,0.03,0,0,0,0,4.448,2.224,0,0
1,0.3,0,0.3,0,0.03,0,0,0,0,6.324,3.162,1,0.2
1,0.3,0,0.3,0,0.03,0,0,0,0,77.268,38.634,1,0.2
1,0.3,0,0.3,0,0.03,0,0,0,0,13.804,6.902,1,0.2
1,0.3,0,0.3,0,0.03,0,0,0,0,1.428,0.714,0,0
1,0.3,0,0.3,0,0.03,0,0,0,0,695.824,347.912,1,0.2
1,0.3,0,0.3,3,,0,0,2,100,2.148,1.074,0,0
1,0.3,0,0.3,0,0.03,0,0,0,0,1.84,0.92,0,0
1,0.3,0,0.3,0,0.03,0,0,0,0,13.7,6.85,1,0.2
0,0.3,0,0.3,0,0.03,0,0,0,0,3.528,1.764,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,4.888,2.444,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,146.964,73.482,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,1.832,0.916,0,0
0,0.03,0,0.3,4,,0,0,2,100,1.364,0.682,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,0.012,0.006,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,4.404,2.202,0,0
0,0.03,0,0.3,0,0.03,0,0,2,100,1.744,0.872,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,5.296,2.648,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,6.544,3.272,1,0.2
0,0.03,0,0.3,0,0.03,0,0,3,150,30.864,15.432,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,4.036,2.018,1,0.2
0,0.03,1,26,0,0.03,0,0,2,100,1.696,0.848,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,7.324,3.662,1,0.2
1,0.03,0,0.3,0,0.03,0,0,0,0,10.244,5.122,0,0
1,0.3,0,0.3,0,0.03,0,0,0,0,3.952,1.976,0,0
1,0.3,0,0.3,0,0.03,0,0,0,0,1.572,0.786,0,0
1,0.3,0,0.3,0,0.03,0,0,0,0,1.048,0.524,0,0
1,0.3,0,0.3,0,0.03,0,0,0,0,1.048,0.524,0,0
1,0.3,0,0.3,0,0.03,0,0,0,0,1.416,0.708,1,0.2
1,0.3,0,0.3,0,0.03,0,0,0,0,3.524,1.762,0,0
1,0.3,0,0.3,0,0.03,0,0,0,0,2.148,1.074,0,0
1,0.3,0,0.3,0,0.03,0,0,0,0,4.368,2.184,1,0.2
1,0.3,0,0.3,0,0.03,0,0,0,0,1.832,0.916,1,0.2
1,0.3,0,0.3,0,0.03,0,0,0,0,3.436,1.718,1,0.2
1,0.3,0,0.3,0,0.03,0,0,0,0,2.58,1.29,1,0.2
1,0.3,0,0.3,0,0.03,0,0,0,0,14.192,7.096,1,0.2
1,0.3,0,0.3,0,0.03,0,0,0,0,10.244,5.122,0,0
1,0.3,0,0.3,0,0.03,1,50,1,50,11.536,5.768,1,0.2
1,0.3,0,0.3,0,0.03,0,0,0,0,15.368,7.684,0,0
1,0.3,0,0.3,0,0.03,0,0,0,0,13.796,6.898,1,0.2
0,0.3,0,0.3,0,0.03,0,0,2,100,2.524,1.262,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,2.372,1.186,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,1.012,0.506,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,7.496,3.748,1,0.2
1,0.03,0,0.3,0,0.03,0,0,0,0,52.084,26.042,1,0.2
1,0.3,0,0.3,0,0.03,0,0,0,0,2.248,1.124,1,0.2
0,0.3,0,0.3,0,0.03,0,0,0,0,7.392,3.696,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,32.872,16.436,1,0.2
0,0.03,0,0.3,0,0.03,0,0,2,100,2.232,1.116,0,0
0,0.03,1,26,0,0.03,0,0,0,0,37.648,18.824,1,0.2
1,0.03,0,0.3,0,0.03,0,0,0,0,8.608,4.304,0,0
0,0.3,0,0.3,0,0.03,0,0,0,0,16.624,8.312,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,5.596,2.798,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,47.736,23.868,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,7.664,3.832,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,16.188,8.094,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,22.832,11.416,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,44.372,22.186,1,0.2
0,0.03,0,0.3,1,0.3,0,0,0,0,18.648,9.324,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,2.208,1.104,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,8.06,4.03,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,63.064,31.532,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,53.704,26.852,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,10.264,5.132,1,0.2
0,0.03,0,0.3,2,0.6,1,50,2,100,29.416,14.708,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,13.392,6.696,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,18.928,9.464,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,0.708,0.354,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,9.58,4.79,1,0.2
0,0.03,0,0.3,1,0.3,0,0,0,0,7.752,3.876,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,41.472,20.736,1,0.2
0,0.03,1,26,0,0.03,0,0,0,0,1.112,0.556,0,0
0,0.03,0,0.3,1,0.3,0,0,0,0,8.588,4.294,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,0.236,0.118,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,4.652,2.326,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,33.736,16.868,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,39.804,19.902,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,113.612,56.806,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,115.624,57.812,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,118.488,59.244,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,132.544,66.272,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,120.692,60.346,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,118.08,59.04,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,102.136,51.068,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,24.744,12.372,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,0.76,0.38,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,5.604,2.802,1,0.2
0,0.03,0,0.3,0,0.03,1,50,1,50,0.664,0.332,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,10.316,5.158,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,43.616,21.808,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,104.008,52.004,1,0.2
0,0.03,1,26,0,0.03,0,0,0,0,5.788,2.894,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,69.128,34.564,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,6.72,3.36,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,0.156,0.078,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,123.068,61.534,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,2.404,1.202,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,20.452,10.226,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,22.756,11.378,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,28.048,14.024,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,71.972,35.986,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,2.664,1.332,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,11.376,5.688,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,139.472,69.736,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,116.908,58.454,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,2.492,1.246,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,125.192,62.596,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,121.16,60.58,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,54.112,27.056,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,54.864,27.432,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,9.772,4.886,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,31.28,15.64,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,68.56,34.28,1,0.2
0,0.03,1,26,0,0.03,0,0,0,0,6.956,3.478,1,0.2
0,0.03,1,26,0,0.03,0,0,0,0,0.324,0.162,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,125.696,62.848,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,122.444,61.222,1,0.2
0,0.03,1,26,0,0.03,0,0,0,0,18.52,9.26,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,141.516,70.758,1,0.2
0,0.03,1,26,0,0.03,0,0,0,0,145.192,72.596,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,55.5,27.75,1,0.2
0,0.03,1,26,0,0.03,0,0,0,0,2.192,1.096,0,0
0,0.03,1,26,0,0.03,0,0,0,0,9.872,4.936,0,0
0,0.03,1,26,0,0.03,0,0,0,0,4.332,2.166,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,13.152,6.576,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,4.892,2.446,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,3.024,1.512,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,4.672,2.336,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,60.592,30.296,1,0.2
0,0.03,1,26,0,0.03,0,0,0,0,21.76,10.88,0,0
0,0.03,1,26,0,0.03,0,0,0,0,1.532,0.766,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,104.44,52.22,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,1.752,0.876,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,12.264,6.132,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,100.668,50.334,1,0.2
0,0.03,1,26,0,0.03,0,0,0,0,1.456,0.728,0,0
0,0.03,1,26,0,0.03,0,0,0,0,1.6,0.8,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,42.748,21.374,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,403.8,201.9,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,64.2,32.1,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,15.02,7.51,1,0.2
0,0.03,1,26,0,0.03,0,0,0,0,3.772,1.886,1,0.2
0,0.03,1,26,0,0.03,0,0,0,0,4.372,2.186,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,9.484,4.742,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,43.224,21.612,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,62.568,31.284,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,264.124,132.062,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,70.4,35.2,1,0.2
0,0.03,1,26,0,0.03,0,0,0,0,49.86,24.93,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,20.068,10.034,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,123.26,61.63,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,9.36,4.68,1,0.2
0,0.03,1,26,0,0.03,0,0,0,0,21.776,10.888,0,0
0,0.03,1,26,0,0.03,0,0,0,0,14.648,7.324,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,17.032,8.516,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,8.58,4.29,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,1.164,0.582,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,18.876,9.438,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,14.876,7.438,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,1.124,0.562,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,130.6,65.3,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,126.604,63.302,1,0.2
0,0.03,1,26,0,0.03,0,0,0,0,36.408,18.204,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,6.764,3.382,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,75.92,37.96,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,136.3,68.15,1,0.2
0,0.03,1,26,0,0.03,0,0,0,0,25.42,12.71,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,26.036,13.018,1,0.2
0,0.03,1,26,16,,0,0,0,0,43.816,21.908,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,8.42,4.21,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,7.516,3.758,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,132.512,66.256,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,9.048,4.524,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,9.024,4.512,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,135.064,67.532,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,8.244,4.122,1,0.2
0,0.03,1,26,0,0.03,0,0,0,0,37.964,18.982,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,103.744,51.872,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,138.932,69.466,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,145.888,72.944,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,39.288,19.644,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,14.068,7.034,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,49.1,24.55,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,53.776,26.888,1,0.2
0,0.03,1,26,0,0.03,0,0,0,0,43.068,21.534,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,134.688,67.344,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,131.372,65.686,1,0.2
0,0.03,0,0.3,0,0.03,0,0,1,50,50.668,25.334,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,43.208,21.604,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,245.004,122.502,1,0.2
0,0.03,1,26,0,0.03,0,0,3,150,14.632,7.316,0,0
0,0.03,1,26,1,0.3,0,0,0,0,18.252,9.126,1,0.2
0,0.03,1,26,0,0.03,1,50,2,100,44.284,22.142,1,0.2
0,0.03,1,26,0,0.03,0,0,0,0,5.832,2.916,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,8.66,4.33,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,52.288,26.144,1,0.2
0,0.03,1,26,1,0.3,0,0,0,0,64.416,32.208,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,62.216,31.108,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,414.996,207.498,1,0.2
0,0.03,0,0.3,1,0.3,0,0,0,0,72.796,36.398,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,3.136,1.568,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,15.896,7.948,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,116.236,58.118,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,8.804,4.402,1,0.2
0,0.03,1,26,0,0.03,0,0,2,100,128.216,64.108,0,0
0,0.03,0,0.3,1,0.3,0,0,0,0,143.876,71.938,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,49.1,24.55,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,11.984,5.992,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,75.804,37.902,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,8.988,4.494,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,9.06,4.53,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,2.232,1.116,1,0.2
0,0.03,0,0.3,0,0.03,0,0,2,100,7.644,3.822,1,0.2
0,0.03,1,26,0,0.03,0,0,0,0,32.8,16.4,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,11.32,5.66,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,107.36,53.68,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,62.916,31.458,1,0.2
0,0.03,1,26,0,0.03,0,0,2,100,160.836,80.418,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,111.836,55.918,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,113.024,56.512,1,0.2
0,0.03,1,26,0,0.03,0,0,0,0,49.428,24.714,1,0.2
0,0.03,0,0.3,0,0.03,2,100,21,1050,20.632,10.316,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,69.136,34.568,1,0.2
0,0.03,0,0.3,1,0.3,0,0,0,0,88.56,44.28,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,3.588,1.794,1,0.2
0,0.03,0,0.3,1,0.3,0,0,0,0,25.552,12.776,0,0
0,0.03,1,26,0,0.03,0,0,0,0,4.852,2.426,0,0
0,0.03,1,26,0,0.03,0,0,0,0,2.548,1.274,0,0
0,0.03,0,0.3,0,0.03,2,100,2,100,7.968,3.984,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,13.324,6.662,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,115.012,57.506,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,5.26,2.63,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,95.228,47.614,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,18.856,9.428,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,18.132,9.066,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,101.856,50.928,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,179.096,89.548,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,80.388,40.194,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,80.604,40.302,1,0.2
0,0.03,0,0.3,1,0.3,0,0,0,0,10.676,5.338,0,0
0,0.03,0,0.3,1,0.3,0,0,0,0,91.884,45.942,1,0.2
0,0.03,1,26,0,0.03,0,0,0,0,24.244,12.122,0,0
